beer_id|Name|style|abv|brewery_id
68900|Acer Quercus - The Bruery / Lawson's Finest Liquids Collaboration|American Strong Ale|9.5|17980
64545|Double Sunshine IPA|American Double / Imperial IPA|8|17980
56612|Honey I Love You Ale|American Pale Ale (APA)|NA|17980
49300|Hopzilla|American Double / Imperial IPA|8.7|17980
72270|Gonzie|American Pale Ale (APA)|4|17980
54052|Knockout Blonde|American Blonde Ale|6.1|17980
43982|Chinooker'd IPA|American IPA|6.9|17980
54680|Pirata's Darkness|American IPA|6.66|17980
47765|Farmhouse Rye|Saison / Farmhouse Ale|11.5|17980
43984|Weiss-K|Hefeweizen|5|17980
47767|BIG HAPI India Black Ale|American Black Ale|7|17980
68126|Liquid Sunshine Ale|Saison / Farmhouse Ale|5|17980
47761|Crooked Cabin Ale|English Brown Ale|5.5|17980
54426|Starkbier!|Weizenbock|8.1|17980
67200|Mad Wild Grapes|American Wild Ale|NA|17980
76494|Seared Palate|American Barleywine|13|17980
67535|Sugarhouse IPA|American IPA|6|17980
47763|Fayston Maple Imperial Stout|American Double / Imperial Stout|10.1|17980
58632|Pookah|American Wild Ale|6|11269
47766|292 Ale|American Amber / Red Ale|5.5|17980
54050|Permagrin Rye Pale Ale|Rye Beer|6|17980
68573|Vermont Black Ale|American Black Ale|5|17980
56771|Paradise Ale|American Amber / Red Ale|6|17980
74803|Cask Blend (Barrel Aged Barleywine & Sugarhouse IPA)|American Strong Ale|8.5|17980
60258|Session In The Rye|Saison / Farmhouse Ale|4.5|17980
6903|Dark Horse Too Cream Stout|Milk / Sweet Stout|8|1471
52946|Woodchuck Stout|American Stout|6|17980
49301|Red Head Irish Ale|Irish Red Ale|5.5|17980
52947|Vermont Maple Ale|Fruit / Vegetable Beer|8|17980
69687|Vermont Maple Sunrise Ale|Fruit / Vegetable Beer|5|17980
60118|Bourbon Barrel Aged Fayston Maple Imperial Stout|American Double / Imperial Stout|11|17980
64567|Maple Barrel Aged Fayston Maple Imperial Stout|American Double / Imperial Stout|12|17980
63276|Funky Sunshine|American Wild Ale|7|17980
66297|Triple Play IPA|American IPA|6|17980
55800|Hop Song Imperial IPA|American Double / Imperial IPA|9|17980
60119|Local Potion|American Amber / Red Ale|5.3|17980
47762|Maple Nipple|Herbed / Spiced Beer|9|17980
43978|Maple Tripple Ale|American Strong Ale|12|17980
54051|Oaked Fayston Maple Imperial Stout|American Double / Imperial Stout|10.1|17980
60693|Maple On Brett|American Wild Ale|NA|17980
54529|Power Flower Harvest Ale|American Pale Ale (APA)|5.3|17980
47764|Red Spruce Bitter|Herbed / Spiced Beer|4.4|17980
30274|Master Pub Nefiltrovannoye|Hefeweizen|NA|1375
73128|Smooked Porter|American Porter|NA|1471
54053|Dunkleweisse|Dunkelweizen|5.8|17980
43983|Papelblonde Ale|American Blonde Ale|5.4|17980
53415|Stony Hill Fresh Hop Harvest Ale|American Pale Ale (APA)|5|17980
22394|Bavaria Tyemnoye|Munich Dunkel Lager|4.7|1375
22442|Bavaria Svetloye|Munich Helles Lager|4.5|1375
22402|Bavaria Peterburgskoye|Euro Pale Lager|5.5|1375
58663|Yellowhead Premium Lager|Munich Helles Lager|5|22923
42922|Dark Horse Rod|American Amber / Red Ale|NA|1471
67335|Lambeak Wants Raspberry|Lambic - Fruit|4|1471
64980|Dark Horse Super Juice|American Double / Imperial IPA|16|1471
66996|Raspberry Icee Black|Fruit / Vegetable Beer|16|1471
74228|Caramel Apple Aley|American Brown Ale|NA|1471
69200|Sahti|Sahti|6|1471
62518|Dark Horse Whiskey Richard Lambeak|American Wild Ale|8|1471
11947|Dark Horse Raspberry Ale|Fruit / Vegetable Beer|5.5|1471
69591|Ginger In The Rye|Herbed / Spiced Beer|9.5|1471
61093|Dark Horse Bitter Berry|Fruit / Vegetable Beer|NA|1471
61094|Dark Horse Busterhiman Cherry Ale|Fruit / Vegetable Beer|NA|1471
66105|West Michigan Ale|Rye Beer|8|1471
64854|Aigre (Sour) Plead The 5th|American Double / Imperial Stout|NA|1471
51891|Hunt Club House Ale|American Pale Lager|NA|1471
67476|SO IN Oats|Belgian IPA|6.25|1471
57319|Humboldt Brown (Hemp Ale)|American Brown Ale|5.7|17963
76195|King Of The Forest|American Wild Ale|NA|1471
47535|Houblon Rouge|Belgian IPA|NA|9343
69380|Amber Hefeweizen|Dunkelweizen|NA|9343
554|Buck Eye Oatmeal Stout|Oatmeal Stout|5|9343
8848|Dark Horse Boffo Brown Ale|English Brown Ale|6.5|1471
45073|Plead The 5th Imperial Stout|Russian Imperial Stout|12|1471
1141|Boarding House Pale Ale|American Pale Ale (APA)|NA|104
68585|Shake Maple Porter|American Porter|7|1471
61089|Dark Horse Tennessee Jed - Jack Daniel's Barrel Aged Scotty Karate|Scotch Ale / Wee Heavy|9.75|1471
75846|Sarsaparilla Six Stout|American Stout|8|1471
56338|Dark Horse Lambdick Framboozin|Fruit / Vegetable Beer|9|1471
66104|WGRD|American Brown Ale|8|1471
71438|Dark Horse PrickPA Prickly Pear IPA|American IPA|NA|1471
39823|Frog Island Cousin's Creme Ale (Brewed By Dark Horse)|Cream Ale|NA|1471
5386|Dark Horse Sapient Wheat Ale|American Pale Wheat Ale|NA|1471
73840|Smells Like Hops|American Amber / Red Ale|7|1471
1142|Mill City IPA|American IPA|NA|104
57919|Dark Horse Cobain|American IPA|NA|1471
48462|Dark Horse Richard In Mouth W/Kumquat|American Wild Ale|NA|1471
37234|Dark Horse Say Zon|Belgian Strong Pale Ale|NA|1471
61090|Dark Horse Hibiscus Trip On Wood|Tripel|NA|1471
64074|India Pale Porter|American Porter|NA|9343
5036|Purist Pale Ale|American Pale Ale (APA)|4.8|18968
539|Muddy River Porter|American Porter|5.5|9343
2526|Highland Gaelic Ale|American Amber / Red Ale|5.8|811
552|Back Bay IPA|American IPA|6.5|9343
71439|Dark Horse Surprise Stout|American Double / Imperial Stout|NA|1471
72133|Beer With Grain|American Pale Ale (APA)|5.5|1471
4274|Strait Stout|American Stout|5.8|1387
4276|Port Townsend Brown Porter|American Porter|5.6|1387
68428|AK 47 Chocolate Hazelnut Porter|American Porter|7|1471
73637|Plead The Option|American Double / Imperial Stout|14|1471
72755|Hop 2 Wit|Belgian IPA|7|1471
71437|Dark Horse FigPA Fig IPA|American IPA|7|1471
73841|Kmita Kolsch|Kölsch|5|1471
14440|Dark Horse 4 Elf|Herbed / Spiced Beer|11.5|1471
41696|Boaks Two Blind Monks Ale|Dubbel|7|16792
6088|Highland Oatmeal Porter|American Porter|5.8|811
7697|Dark Horse Fore Smoked Stout|Smoked Beer|8|1471
28039|Dark Horse Scotty Karate Scotch Ale|Scotch Ale / Wee Heavy|9.75|1471
67080|Dark Horse Lambeak Wants Peachy|American Wild Ale|NA|1471
51287|Dark Horse Smells Like Weed IPA|American IPA|9|1471
47506|Three Guy Off The Scale Barley Wine|American Barleywine|15|1471
59066|Belgian IPA|Belgian IPA|NA|1471
43974|Siamese Twin Ale|Dubbel|8.5|17962
70364|House Ales/Spearhead Heart Of Darkness|Dubbel|6|8446
47631|Baltic Porter|Baltic Porter|7.8|17962
37486|Dark Corner (Black Cap)|American Strong Ale|7.5|1471
60976|Dark Horse Judson's Juice Pale Ale|American Pale Ale (APA)|7.6|1471
556|Boston Red|American Amber / Red Ale|5.2|9343
17207|Dark Horse Sapient Trip Ale|Tripel|8.5|1471
71198|Dark Horse Eaton County Special Reserve|American Pale Ale (APA)|NA|1471
5947|Dark Horse Octoberfest|Märzen / Oktoberfest|NA|1471
74035|House Ales Jens Uncommon|California Common / Steam Beer|5|8446
31619|Frog Island Spruce Ale (brewed By Dark Horse)|American Barleywine|10.5|1471
60977|Dark Horse Louie's Brown Loogie|American Brown Ale|7|1471
22381|Dark Horse Double Crooked Tree IPA|American Double / Imperial IPA|13.6|1471
72134|Blueberry Honey Biscuit Monkey|American Pale Ale (APA)|6|1471
18336|Huebert's Old Tyme Lager|American Adjunct Lager|5|9774
913|Murphy's Irish Red Beer|Irish Red Ale|5|240
39129|Dark Horse Perkulator Coffee Dopplebock|Doppelbock|7.5|1471
40337|Blueberry Lambic|Lambic - Fruit|NA|1170
31307|Mainline IPA|American IPA|6.9|2253
51172|Blackfoot River Single Malt IPA|American IPA|6.9|2253
4582|Wheat Ale|Witbier|4.5|1170
49877|Bloom|Witbier|NA|16402
8532|Dark Horse Thirsty Trout Porter|Baltic Porter|6.5|1471
27179|Dark Horse 3 Guys Running|Belgian Strong Dark Ale|12.5|1471
6405|Oktoberfest|Märzen / Oktoberfest|6.8|1170
33328|La Cré Tonnerre|Belgian Pale Ale|7|804
21373|Victory Red|American Amber / Red Ale|NA|9343
2491|Double Enghien Brune|Belgian Strong Dark Ale|8|804
1669|Great White|Witbier|4.8|256
10876|Lost Coast Wheat|Hefeweizen|NA|256
3140|Terrier Scottish Ale|Scottish Ale|4|9343
21095|Pink Killer|Fruit / Vegetable Beer|5|804
60978|El Tormento|American Amber / Red Ale|9|16402
2216|Winter Works Holiday Ale 2002|Winter Warmer|4.7|9343
42338|Abbaye De Forest|Belgian Pale Ale|6.5|804
35719|Fra Fra Elderbrown|American Brown Ale|NA|1471
66103|Rocker Ale|Rye Beer|8|1471
73847|Red Hot Shocker|Fruit / Vegetable Beer|8.5|1471
53535|Dark Horse Harvest|American IPA|NA|1471
74085|Homosapien|Tripel|8.5|1471
72754|High Street Bombers Kolsch|Kölsch|5.75|1471
71118|Raspberry Black Ice|American Stout|9.4|1471
73762|Double Citra IPA|American Double / Imperial IPA|9.3|2253
72289|Kolsch|Kölsch|5.2|2253
60341|Blackfoot River Imperial Stout|Russian Imperial Stout|NA|2253
16737|Missouri River Steamboat Lager|California Common / Steam Beer|NA|2253
73310|Belgian Strong Ale|Belgian Strong Dark Ale|9|2253
67741|Chocolate Porter|American Porter|NA|2253
69788|Post Rapture Pale Ale|English Pale Ale|5.6|2253
33103|Tartanic Strong Scottish Ale|Scottish Ale|7.75|2253
33104|North Fork Organic Porter|English Porter|6.5|2253
33105|Blackfoot River Gold Organic Pale Ale|American Pale Ale (APA)|5.2|2253
76025|Brown Ale|American Brown Ale|5.4|2253
69796|Double Black Diamond Extreme Stout|American Stout|6.9|2253
65164|Brewer's Reserve Belgian Tripel|Tripel|12.6|2253
67557|Cream Ale|Cream Ale|4.6|2253
56515|Blackfoot River Brewer's Reserve Barley Wine Ale|American Barleywine|10.8|2253
13115|Blue Collar ESB|Extra Special / Strong Bitter (ESB)|6.4|2253
10419|Driftboat Amber Ale|American Amber / Red Ale|NA|2253
5745|Brewer&#8217;s Gold Hefeweizen|Hefeweizen|NA|2253
3018|Rock Creek Nuttrageous Brown Ale|English Brown Ale|4.2|1501
68845|Imperial Green Sky|American Pale Wheat Ale|NA|16402
63539|Black IPA|American Black Ale|6.7|16402
49663|Thrust|American IPA|NA|16402
60102|SQ English Summer Ale|English Pale Mild Ale|3.8|16402
50250|Serendipity|American Double / Imperial IPA|7.75|16402
54482|Tartan Toddy|Scotch Ale / Wee Heavy|8|16402
54285|Tempt|Belgian Strong Pale Ale|7.3|16402
53553|The Witching Hour|American Porter|NA|16402
48105|Imperium|American Double / Imperial IPA|NA|16402
50461|Veruca Stout|Milk / Sweet Stout|NA|16402
55606|Conquest|Extra Special / Strong Bitter (ESB)|4.5|16402
50462|Scarlet 7|Dubbel|NA|16402
74855|Imperial Cranberry Cream Stout|American Stout|7.8|16402
56005|Jim Dandy|Witbier|NA|16402
58075|A Cart Ride To Mexico|Maibock / Helles Bock|6.8|16402
50463|Thorn In My Side|American Stout|NA|16402
5899|Budels Pils|German Pilsener|5|532
65825|Up Nort' Brew-ski|Bock|7.3|16402
58336|Barrel-Aged Tempt|Belgian Strong Pale Ale|7.3|16402
66266|Rye Porter|American Porter|5.5|16402
60790|Green Sky|American Pale Wheat Ale|4.8|16402
62938|Charlatan|American Double / Imperial Stout|7.6|16402
64835|Budels Kolos|Belgian Strong Dark Ale|7.5|532
5902|Budels Meibock|Maibock / Helles Bock|7.5|532
5904|Budels Bock|Bock|6.5|532
5900|Budels Oud Bruin|Euro Dark Lager|3.5|532
48795|Budels Parel Witte|Witbier|5|532
20582|Budels Honey|Fruit / Vegetable Beer|4.5|532
5901|Batavier|Euro Dark Lager|5|532
5895|Parel|Belgian Pale Ale|6|532
5894|Budels Alt|Altbier|6|532
5896|Capucijn|Dubbel|6.5|532
4522|Beantown Nut Brown Ale|English Brown Ale|5|9343
5897|Budels BioBier|Euro Pale Lager|5|532
64834|Budels Goudblond|Belgian Pale Ale|6|532
65043|Lomgné|Belgian Pale Ale|6|24502
63556|Bohemian Beauty|English Pale Ale|5.2|21359
62016|Hopsy Turvy|American IPA|5.8|21359
68195|DefCon 1|Russian Imperial Stout|9.9|21359
70096|Queen City Blonde|American Blonde Ale|5.5|21359
64204|Extinction|American Strong Ale|9.4|21359
62510|Queen City Red|Irish Red Ale|5.2|21359
76041|I77 IPA|American IPA|7.7|21359
8288|Old Nutcracker|Irish Red Ale|NA|104
63803|Russian Imperial Stout|Russian Imperial Stout|NA|21359
64977|Uptown Brown|American Brown Ale|6.1|21359
8287|MIll City Oatmeal Stout|Oatmeal Stout|NA|104
8286|ESP Extra Special Porter|American Porter|NA|104
8161|Horseshoe Ale|American Pale Ale (APA)|NA|104
8289|Oktoberfest|American Amber / Red Ale|NA|104
4631|Harvard Lager|American Amber / Red Lager|NA|104
43973|Golden State Ale|Belgian Pale Ale|6.4|17962
56042|Bacon Brown Ale|American Brown Ale|7.8|17962
56043|Rubidus Red Ale|American Amber / Red Ale|7.8|17962
57254|Serendipity Sour Ale|American Wild Ale|6.5|17962
47786|Sinister Twin Ale|Quadrupel (Quad)|12.5|17962
56824|Train Wreck IPA|American IPA|6.4|13523
56826|Mic Sager's Agnew Amber|American Amber / Red Ale|NA|13523
39105|Tailgate Red Ale|American Amber / Red Ale|NA|13523
34381|Spruce Juice|Belgian Strong Pale Ale|NA|13523
31972|Ed's Red|American Amber / Red Ale|10|13523
56825|Peak's ESB|Extra Special / Strong Bitter (ESB)|6.3|13523
56823|Wanda Fuca Gold|American Blonde Ale|6|13523
74103|Adobe Brown Ale|American Brown Ale|NA|24829
67977|La Llarona Scottish Ale|Scottish Ale|NA|24829
70689|Lava Rock Pale Ale|American Pale Ale (APA)|5.6|24829
70688|Embudo Gold Golden Ale|American Blonde Ale|NA|24829
74102|Amber's Folly|American Amber / Red Ale|NA|24829
70697|Pilsner|German Pilsener|NA|24829
67727|Imperial Stout|American Double / Imperial Stout|10|24829
74700|Atna Øl Nakenbad|American Blonde Ale|4|15709
76352|Irish Stout|Irish Dry Stout|4.7|27711
70569|Hütt Brauhaus-Schoppen|Kölsch|5.2|6615
18403|Hütt Naturtrüb|Keller Bier / Zwickel Bier|4.9|6615
21195|Gingerbread Ale|Herbed / Spiced Beer|NA|9343
61539|Belgian Back Bay IPA|Belgian IPA|NA|9343
786|ESB Cellar Reserve|Extra Special / Strong Bitter (ESB)|NA|9343
3846|Lemon Beer|Fruit / Vegetable Beer|NA|9343
6545|Dominator Double Bock|Doppelbock|NA|9343
69054|Cask Conditioned IPA|American IPA|5|9343
1613|Export Lager|Dortmunder / Export Lager|NA|9343
67166|Dublin Dark Ale|English Dark Mild Ale|NA|9343
55961|Double Pale Ale|American Double / Imperial IPA|7.5|9343
2215|White Christmas Ale 2002|Fruit / Vegetable Beer|6|9343
47061|Winter Solstice|American Strong Ale|NA|9343
24504|Millar Light|Light Lager|NA|9343
13099|Peach Fuzz|Fruit / Vegetable Beer|NA|9343
9354|Special Pale Ale|American Pale Ale (APA)|NA|9343
538|Fenway Pale Ale|American Pale Ale (APA)|5.5|9343
50050|Ploughman's Ale|Herbed / Spiced Beer|NA|9343
64363|Dankfest Double Bock|Doppelbock|NA|9343
2305|Millennium|American Strong Ale|NA|9343
46207|Victory Green|Herbed / Spiced Beer|5|9343
42213|Sweet Sixteen|English Dark Mild Ale|3.5|9343
38038|Lutin D'or|Belgian Strong Pale Ale|8.5|9343
2346|Bullfinch Bitter|English Bitter|4|9343
3004|Crimson Clover Irish Red|Irish Red Ale|5|9343
38039|Bourbon Stout|American Stout|NA|9343
549|Bambino Ale|American Blonde Ale|4|9343
4783|Summer Works Ale|Kölsch|5|9343
31502|Blonde Faith|Belgian Pale Ale|6.5|9343
7545|Black Rider Lager|Schwarzbier|4.5|9343
757|Patriot Pilsner|Czech Pilsener|5.5|9343
3142|9 Alarm Amber|American Amber / Red Lager|NA|9343
551|Allston Mild|English Dark Mild Ale|3.5|9343
66974|Special Belgian Ale|Belgian Strong Dark Ale|9|9343
11094|Baker's Island Blond|Munich Helles Lager|4|9343
61295|Ginger IPA|American IPA|NA|9343
537|Independence Rye|Rye Beer|NA|9343
3141|Yawkey Way Wheat Bock|Weizenbock|NA|9343
56225|Biere De Schwartz, Collaboration 2010|Schwarzbier|NA|9343
47830|Espresso Stout|American Stout|NA|9343
31636|Yawkey Way Wheat|Berliner Weissbier|NA|9343
37472|Saison Nouveau|Saison / Farmhouse Ale|NA|9343
16822|Mad Hops|American Double / Imperial IPA|8|9343
50139|May Bock|Maibock / Helles Bock|6.5|9343
45391|Harvest Ale|Herbed / Spiced Beer|NA|9343
67163|Slash And Burn Imperial IPA|American Double / Imperial IPA|NA|9343
25108|"""Cellar Reserve"" Triple Gold"|Tripel|9|9343
557|Eisbock|Eisbock|NA|9343
48144|Extra Stout|American Stout|NA|9343
15603|Black Bat Stout|Oatmeal Stout|NA|9343
33498|She Devil|Belgian Strong Pale Ale|6.5|9343
47063|The Grinch|Tripel|NA|9343
1906|Handsome Devil|Belgian Strong Pale Ale|NA|9343
23283|Bière De Mars|Bière de Garde|NA|9343
546|Printemps Saison|Saison / Farmhouse Ale|NA|9343
3845|West End Wit|Witbier|NA|9343
73781|Black-O-Lantern|Pumpkin Ale|NA|9343
76334|White Christmas Ale 2011|Scotch Ale / Wee Heavy|7|9343
1779|Hub Dry Draft|American Blonde Ale|4.5|9343
51780|Bavarian Dunkel Weizen|Dunkelweizen|NA|9343
47062|Winter Works Holiday Ale 2008|Scottish Gruit / Ancient Herbed Ale|NA|9343
7546|Cellar Red Reserve|American Amber / Red Ale|NA|9343
558|Premium American Lager|American Adjunct Lager|NA|9343
53352|Pumpkinfest Ale|Pumpkin Ale|NA|9343
3139|Dear Abbey|Dubbel|7|9343
60203|Brookline Weizen Bock|Weizenbock|NA|9343
56328|Zoiglbier|Keller Bier / Zwickel Bier|5|9343
14641|Hercules Strong Ale|American Barleywine|11.5|9343
3751|Boston Garden Golden|American Blonde Ale|4.5|9343
23012|Boston Tea Party Ale (Anniversary Ale)|American Amber / Red Ale|6.2|9343
542|ASB 99|American Pale Ale (APA)|NA|9343
57485|Belgian Quadrupel|Quadrupel (Quad)|NA|9343
